"","state.abb","state.name","id","geo_id","year","name","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","population","median_hh_income_21"
"11944","OH","Ohio",84423,"3969680",2022,"st marys",57412821,3263853,7248838,110760,866737,811759,139892397,6568488,863422,35435723,38096006,8404,NA
"11945","OH","Ohio",84456,"3974944",2022,"stow",56182229,6411020,26323724,178920,3580927,2052781,168651360,53214438,6177790,47646045,53953727,34491,NA
"11946","OK","Oklahoma",126015,"4082150",2022,"woodward",33634394,2016826,2403730,1410374,0,0,96613000,22914424,43767,25395817,28196024,12127,NA
"11947","OK","Oklahoma",125619,"4082400",2022,"wynnewood",4532453,153776,0,0,0,0,13287763,2097801,0,4541494,4950709,1928,NA
"11948","OH","Ohio",84461,"3975014",2022,"streetsboro",31417092,4879429,11573729,NA,1668064,768004,86498108,39113563,1413917,22372491,31354017,17260,NA
"11949","SC","South Carolina",65040,"4516405",2022,"conway",34598413,8048025,22647119,0,1599550,0,114912553,44005084,869527,41521702,50353885,24916,NA
"11950","LA","Louisiana",93330,"2263645",2022,"rayne",18169028,4730236,5514804,0,4366025,0,29295572,10895628,518729,17679443,18902240,7232,NA
"11951","OH","Ohio",98126,"3975098",2022,"strongsville",104116684,4051283,40083418,273388,5732554,2573377,384137122,33763943,8824170,64937125,87769045,46485,NA
"11952","OK","Oklahoma",125890,"4082500",2022,"yale",2570123,154642,0,0,0,0,5807178,816392,0,3296668,3076508,1062,NA
"11953","OH","Ohio",84523,"3976022",2022,"sylvania",27334798,3165266,9534749,0,1098294,1211144,100081504,44382511,1463063,26871521,31256191,19007,NA
"11954","OK","Oklahoma",125526,"4082950",2022,"yukon",59845848,5089377,8778897,5534606,310602,NA,147231973,46526984,2662038,40394907,53573369,23642,NA
"11955","SC","South Carolina",87658,"4518565",2022,"darlington",15669319,1558825,6654730,0,0,0,25212063,9315334,334202,11008307,13985495,6208,NA
"11956","LA","Louisiana",33804,"2266655",2022,"ruston",153188052,22044549,29604198,0,15309862,0,335526039,53011358,2091376,62196881,74587508,22163,NA
"11957","OR","Oregon",84999,"4100350",2022,"adams",252673,0,0,0,0,0,1763916,445157,0,355751,476954,390,NA
"11958","OH","Ohio",84531,"3976106",2022,"tallmadge",34997360,3971984,11972023,80542,1604669,977733,91988191,37386236,955056,28492788,35065752,18424,NA
"11959","LA","Louisiana",76745,"2268475",2022,"scott",28029900,2991787,3274839,0,1711981,0,70411403,14859883,52732,13833499,15509417,8187,NA
"11960","LA","Louisiana",1036345,"2270000",2022,"shreveport",2021837213,80702267,459258000,0,418723000,0,2345489658,448911804,9505000,421888362,490780194,187587,42034
"11961","OH","Ohio",48037,"3976778",2022,"tiffin",44085063,1962314,12921685,41165,1905352,718109,122304502,43034311,1464929,18925035,26455706,17968,NA
"11962","OR","Oregon",109855,"4100500",2022,"adrian",856363,0,0,0,0,0,3245794,398404,0,211240,193210,156,NA
"11963","LA","Louisiana",1035810,"2270805",2022,"slidell",105894767,16090601,18874406,0,42294486,0,339257898,89000546,1430936,58173388,67127334,28778,NA
"11964","OR","Oregon",85023,"4102000",2022,"amity",10571711,2105847,133800,0,0,0,20893028,10624085,19377,1944494,3147734,1755,NA
"11965","OH","Ohio",98182,"3977000",2022,"toledo",1755747000,246626000,286965000,0,42065000,16929000,2991155000,296667000,38787000,520013000,681708000,270880,44150
"11966","SC","South Carolina",128044,"4519105",2022,"denmark",2789288,751461,1593915,0,0,0,12620824,2017544,22217,2715825,3328381,3178,NA
"11967","OR","Oregon",85036,"4102800",2022,"arlington",1950054,180,0,0,0,0,10751841,1792729,0,1494843,1817707,626,NA
"11968","OR","Oregon",37560,"4103050",2022,"ashland",55238127,4619689,24510198,0,4045104,0,210745068,78213610,1847200,70727065,87276166,21377,NA
"11969","ME","Maine",42572,"2365725",2022,"sanford",157231516,10011856,0,117872,5929192,0,223409667,37558359,0,101910838,112992591,21976,NA
"11970","OR","Oregon",65180,"4103150",2022,"astoria",37363775,3828666,9955021,0,796439,167091,104285952,37567672,536670,22402910,27494802,10190,NA
"11971","OR","Oregon",85051,"4103200",2022,"athena",3800715,0,0,0,0,0,9243749,1592467,0,1437275,1710572,1210,NA
"11972","OH","Ohio",84605,"3978050",2022,"twinsburg",40114988,1662362,19604548,207530,2588118,1696468,224364930,43227214,2296539,34337647,42246728,19253,NA
"11973","OR","Oregon",85054,"4103250",2022,"aumsville",1523117,35679,1337151,0,0,0,16595629,7372922,0,3547898,4961448,4238,NA
"11974","OH","Ohio",84612,"3978470",2022,"union",25198023,1525343,2532320,0,288836,296858,65818757,13826088,457757,8522204,17040157,6866,NA
"11975","NE","Nebraska",120798,"3151070",2022,"wakefield",1178649,306428,0,0,0,0,16361625,4931749,0,5339336,6298580,1525,NA
"11976","NY","New York",36047,"3653682",2022,"north tonawanda",91994979,8337372,1578696,3028546,55307874,0,108967263,34717607,3516437,41224893,56858535,30494,NA
"11977","MI","Michigan",65205,"2657760",2022,"niles",26430466,6515117,9165224,0,4009904,0,72388240,36891186,787956,34348228,39608166,11986,NA
"11978","NE","Nebraska",120873,"3151770",2022,"waverly",22257,22257,0,0,0,0,16863190,16863190,0,13074553,15584462,4277,NA
"11979","NE","Nebraska",47939,"3151840",2022,"wayne",12939997,1307651,0,0,0,0,71507653,20861302,235106,15934422,19651985,5974,NA
"11980","NE","Nebraska",108723,"3152015",2022,"weeping water",809514,0,0,0,0,0,4926515,1906272,0,1414957,1733302,1029,NA
"11981","LA","Louisiana",33808,"2267600",2022,"st martinville",6609629,1733948,1363513,0,282708,0,22050418,5212310,145791,10405933,13082448,5437,NA
"11982","LA","Louisiana",76952,"2273640",2022,"sulphur",74788711,8338615,17798927,0,34039026,0,167497800,23883743,1927206,43353843,50496186,21823,NA
"11983","NE","Nebraska",109734,"3152960",2022,"wilber",1276441,655405,0,0,0,0,20522538,13579316,0,8303756,8961078,1945,NA
"11984","NE","Nebraska",108829,"3153450",2022,"wisner",5647414,393192,NA,NA,NA,NA,18613811,6049884,NA,4628454,5929867,1234,NA
"11985","NE","Nebraska",109743,"3153660",2022,"wood river",5829187,372579,0,0,0,0,22158602,4635216,0,3992994,4846661,1176,NA
"11986","NE","Nebraska",109746,"3153835",2022,"wymore",0,0,0,0,0,0,5450781,5450781,0,4233181,4218974,1381,NA
"11987","NE","Nebraska",98053,"3154045",2022,"york",60294568,4036620,0,0,0,0,134620203,30462509,199102,21428708,27147332,8064,NA
"11988","NE","Nebraska",109752,"3154115",2022,"yutan",1052537,17537,0,0,0,0,7005339,1709563,0,1082304,1353989,1352,NA
"11989","NH","New Hampshire",43486,"3305140",2022,"berlin",56317927,2108366,24560802,0,7189713,0,83152525,15263096,2011643,43038738,43100209,9425,NA
"11990","LA","Louisiana",76959,"2274690",2022,"tallulah",11885216,1848967,129319,0,0,0,19640407,5207907,42250,6681708,7008546,6301,NA
"11991","NH","New Hampshire",35552,"3314200",2022,"concord",221037048,10286607,58848086,0,42077527,0,472419381,159007629,2986000,98264566,97301792,43998,NA
"11992","NH","New Hampshire",35554,"3318820",2022,"dover",368874828,28695869,72543244,0,41377354,0,525949318,116898368,4173574,133173845,159480270,32745,NA
"11993","NH","New Hampshire",59760,"3327380",2022,"franklin",25175113,3551592,9031317,0,2663434,0,57122546,21401215,291401,16779754,19675447,8738,NA
"11994","LA","Louisiana",33803,"2275425",2022,"thibodaux",52047208,6347148,20395968,0,9293440,0,112319800,41773467,619605,36896342,47195071,15929,NA
"11995","NH","New Hampshire",35549,"3339300",2022,"keene",85653869,12223899,30320693,0,8910711,0,246532377,76774476,3495561,52522239,64900947,23037,NA
"11996","NH","New Hampshire",35548,"3340180",2022,"laconia",115238180,5237822,48746815,0,11591544,0,189527288,49079579,2200299,78857594,84139092,16872,NA
"11997","NH","New Hampshire",1011440,"3345140",2022,"manchester",930670080,136334718,229183895,0,48719546,0,1332540983,264512201,16748408,293043030,292162031,115653,73639
"11998","NH","New Hampshire",35551,"3350260",2022,"nashua",764640162,49454318,235159122,0,62749339,0,1051775886,365257719,17224338,358703239,391492040,91335,85870
"11999","NH","New Hampshire",35553,"3362900",2022,"portsmouth",434323812,30492311,87571335,0,17377993,0,711842441,175418004,0,154105073,175556101,21957,NA
"12000","NH","New Hampshire",35555,"3365140",2022,"rochester",217606988,21657013,71865807,0,15408373,0,344664282,55855553,3013370,121441833,136059430,32497,NA
"12001","NH","New Hampshire",98061,"3369940",2022,"somersworth",89708597,4445659,27628750,0,8043911,0,135359371,45433842,1705708,49033479,56303225,11859,NA
"12002","NJ","New Jersey",1036483,"3400100",2022,"absecon",33743468,0,6996540,0,11644195,0,33743468,0,622135,30391802,32198072,9136,NA
"12003","NJ","New Jersey",108023,"3401960",2022,"asbury park",151619249,0,59132889,0,60035798,0,151619249,0,2729590,87253888,101524326,15195,NA
"12004","NJ","New Jersey",93505,"3402080",2022,"atlantic city",654097509,0,114074956,0,263136461,0,654097509,0,11709439,330286654,342527447,38501,NA
"12005","NJ","New Jersey",1036484,"3403580",2022,"bayonne",351122716,0,120679437,0,1063935,0,351122716,0,6246607,267753019,276884569,71687,73110
"12006","LA","Louisiana",33796,"2278715",2022,"ville platte",15836903,1564063,3829558,0,1823401,0,35276185,9587586,403972,13262489,15165983,6303,NA
"12007","OR","Oregon",85057,"4103300",2022,"aurora",0,0,285821,0,0,0,3241136,3241136,0,2002686,2609221,1141,NA
"12008","OH","Ohio",55723,"3979002",2022,"upper arlington",222414827,11619840,34674606,NA,5106719,1964988,417589752,169229341,3065335,56852818,79080997,36793,NA
"12009","OR","Oregon",126016,"4103650",2022,"baker city",13808011,1332551,5061504,NA,503791,88287,73902704,17068657,431461,12885192,15109908,10098,NA
"12010","OR","Oregon",85083,"4103800",2022,"bandon",14964631,956254,2504481,0,189799,75524,57645943,22437392,329836,11780808,14864611,3324,NA
"12011","OR","Oregon",126032,"4103850",2022,"banks",5451829,0,0,0,0,0,15177950,3611048,0,2297731,2647744,1838,NA
"12012","ME","Maine",33883,"2371990",2022,"south portland",159369609,20120138,181823,816199,13938128,0,362753512,81752660,3143656,117727694,125324904,26496,NA
"12013","OH","Ohio",84654,"3979492",2022,"vandalia",40591703,4250157,13839596,NA,1708580,1429671,149569542,57873492,2480417,31133242,36217161,15202,NA
"12014","LA","Louisiana",33806,"2280955",2022,"west monroe",54086328,1249410,16891575,0,4661733,0,91482971,16806357,1107925,43030255,50216817,13090,NA
"12015","SC","South Carolina",100180,"4521985",2022,"easley",38618823,2441140,12427818,0,5409015,0,52748453,16336869,499775,21918829,28289616,22957,NA
"12016","OH","Ohio",49947,"3979716",2022,"vermilion",38982438,1611807,4850225,68867,518370,651738,75555641,42404666,498227,15618180,20214504,10657,NA
"12017","OR","Oregon",37557,"4105800",2022,"bend",561663532,34729788,46988331,0,42374655,1538735,1702149984,363129021,0,194097876,244932965,99213,82102
"12018","OH","Ohio",84675,"3980304",2022,"wadsworth",68541098,10842019,14215080,431870,1403316,2234446,276926232,25145139,3290775,64120345,79408677,24007,NA
"12019","OH","Ohio",1266025,"3980892",2022,"warren",124171846,34130655,26867858,231779,3414153,2559974,247807694,90457311,6270927,52900694,73484609,39246,NA
"12020","OR","Oregon",126027,"4107200",2022,"boardman",21409492,0,0,0,0,0,64189552,42536607,0,7388500,17541849,3831,NA
"12021","LA","Louisiana",90664,"2283335",2022,"youngsville",56964426,6664759,2089899,0,0,0,146142599,10144000,0,24464666,32665568,15924,NA
"12022","LA","Louisiana",77291,"2283405",2022,"zachary",53114572,6742672,10299913,0,17476162,0,114509548,24499404,1248978,28628716,34520290,19400,NA
"12023","SC","South Carolina",197396,"4525810",2022,"florence",288878049,18711246,39486905,0,10275542,0,490948570,126433498,3798014,95009449,101892708,39950,NA
"12024","OH","Ohio",84693,"3980990",2022,"warrensville heights",58757172,2941214,15240591,0,2243489,821940,69328908,11983722,2301798,23461627,31202663,13774,NA
"12025","OR","Oregon",85167,"4108650",2022,"brookings",10825910,916821,4899478,0,0,19471,68250138,14480641,325516,10841811,13525008,6743,NA
"12026","OH","Ohio",125172,"3981718",2022,"washington court house",77356845,2315094,7924567,0,1024902,717228,119383236,6302148,1678098,19763977,22773137,14401,NA
"12027","OR","Oregon",85182,"4109800",2022,"burns",1321122,103418,825991,0,86785,9565,17505746,2861802,57270,4136335,3952834,2728,NA
"12028","MA","Massachusetts",34050,"2501260",2022,"amesbury",208211798,12162509,36208054,0,98789104,0,175343367,47461246,1888275,89336058,100862598,17367,NA
"12029","SC","South Carolina",128210,"4526305",2022,"forest acres",13855168,2404980,6017274,0,4897447,0,21280687,9741569,535467,8783312,9849281,10532,NA
"12030","OH","Ohio",56379,"3983342",2022,"westerville",188096671,16909567,56134667,680025,7614467,4535452,680185444,54236783,6153093,151334691,177188232,39192,NA
"12031","OR","Oregon",85200,"4110850",2022,"cannon beach",12062442,1416354,3095227,0,158659,0,40782325,18420731,226040,12454314,15685183,1492,NA
"12032","OH","Ohio",84764,"3984742",2022,"whitehall",62474534,3194196,28221936,4281,4410043,1063554,93663049,10639050,2339105,36760253,42890494,20128,NA
"12033","OR","Oregon",85205,"4111000",2022,"canyonville",0,0,278769,0,0,0,7397565,7397565,0,2358718,3071391,1640,NA
"12034","SC","South Carolina",128120,"4527070",2022,"fountain inn",32328458,2110856,9139908,0,1595329,0,57670835,25048003,102619,25086779,27477414,10414,NA
"12035","OH","Ohio",84780,"3985512",2022,"willoughby hills",19489115,2358562,8485162,13022,1348315,281957,59924821,9505774,543872,12240145,16756245,10015,NA
"12036","MA","Massachusetts",40999,"2502690",2022,"attleboro",564502617,23183207,62007594,0,266732697,0,571060177,168721233,3901617,213511587,252755542,46459,NA
"12037","OR","Oregon",58018,"4111150",2022,"carlton",52650,76284,710243,0,0,6746,7565928,7565928,0,10958302,12502392,2218,NA
"12038","NJ","New Jersey",81948,"3407600",2022,"bridgeton",91985479,0,35088830,0,37347206,0,91985479,0,1386470,50226433,56200662,27270,NA
"12039","MI","Michigan",80003,"2658640",2022,"north muskegon",7254461,764345,1870980,0,1634945,0,20951641,6658305,125386,5359113,5273843,4093,NA
"12040","MA","Massachusetts",41016,"2503690",2022,"barnstable",383712735,27345619,81521703,0,129647420,0,846473414,289937246,5681740,220461127,284588468,48912,NA
"12041","NJ","New Jersey",1036485,"3407810",2022,"brigantine",143474319,0,20013176,0,2739227,0,143474319,0,4123289,75603688,78877526,7718,NA
"12042","NJ","New Jersey",35646,"3410000",2022,"camden",694784886,0,85045744,0,187418582,0,694784886,0,8976614,247436705,325099373,71777,39654
"12043","NJ","New Jersey",1036439,"3410270",2022,"cape may",138428038,NA,11872045,NA,27797242,NA,138428038,NA,872214,NA,0,2769,NA
"12044","NC","North Carolina",36732,"3726880",2022,"goldsboro",77343970,6423434,9642359,0,7905531,0,210019519,50135149,2150346,55407888,70235483,33667,NA
"12045","MA","Massachusetts",34008,"2505595",2022,"beverly",458512510,11685658,48757000,0,278898623,0,446757047,100517129,2684000,186986795,199040815,42675,NA
"12046","OK","Oklahoma",125954,"4021900",2022,"duncan",123221178,8524894,46368560,600475,1884118,0,177232897,67387694,2209848,66146457,58305908,22675,NA
"12047","OH","Ohio",43230,"3907972",2022,"bowling green",96808345,15676412,26306516,732257,3357152,2608176,313451986,109678694,3556390,104870705,118798193,30802,NA
"12048","MA","Massachusetts",34090,"2507740",2022,"braintree",510934506,27995481,80923088,NA,179021840,NA,591338343,193678118,8016399,273548608,289664762,39148,NA
"12049","OR","Oregon",85376,"4115000",2022,"condon",1075560,67797,219732,NA,NA,NA,12302016,5481288,41862,1552027,1984316,712,NA
"12050","OK","Oklahoma",46615,"4022050",2022,"durant",39173680,6805553,4406774,8643091,0,0,171826590,52562830,2022466,37129485,46101790,18586,NA
"12051","MI","Michigan",80021,"2658980",2022,"northville",9041841,3020609,2409405,0,0,1584779,55950462,19344555,586827,12702558,15764429,6120,NA
"12052","MA","Massachusetts",34020,"2511000",2022,"cambridge",1676526803,160795957,2829921,0,915175731,0,2492237531,886367399,24031000,830211124,890962810,118395,104746
"12053","OH","Ohio",84783,"3985792",2022,"wilmington",40733846,2753771,10282684,0,1186136,1236326,98251034,9182316,1166770,28207007,39570133,12665,NA
"12054","OR","Oregon",85253,"4113050",2022,"chiloquin",485551,41030,22536,0,0,0,4152129,691528,0,978914,964116,761,NA
"12055","OR","Oregon",85299,"4113750",2022,"clatskanie",1334421,234910,1008679,NA,NA,NA,10709497,6864100,73553,2844563,2844563,1725,NA
"12056","SC","South Carolina",128060,"4529815",2022,"goose creek",71114423,19879992,31268738,0,0,0,166055583,70170958,899089,46151770,64513144,45957,NA
"12057","OR","Oregon",85378,"4115250",2022,"coos bay",61545111,1728628,12079355,0,842260,225001,213738958,39065775,1391013,31181762,32322217,15993,NA
"12058","MA","Massachusetts",43605,"2513205",2022,"chelsea",233206394,48127461,7994990,0,134501421,0,468478675,172114908,6451855,241717647,286437789,40785,NA
"12059","OR","Oregon",85431,"4116950",2022,"creswell",5705561,1183788,1191529,0,404698,0,47725536,17498124,103746,6589170,7599013,5643,NA
"12060","MI","Michigan",80031,"2659140",2022,"norton shores",54167719,5707103,25267158,0,17871940,0,91688654,22468497,935457,30464420,29882518,25035,NA
"12061","SC","South Carolina",38284,"4530850",2022,"greenville",270349148,23037501,91027340,0,16986054,0,644436461,206132108,10105796,173808340,197986665,70720,57253
"12062","MA","Massachusetts",34015,"2513660",2022,"chicopee",508800779,38738161,7629401,0,250985441,0,698248193,232281960,9254000,307855460,357068389,55562,NA
"12063","OR","Oregon",85474,"4118250",2022,"dayton",1019,1019,522276,0,0,0,5151732,5151732,0,3219723,4759066,2675,NA
"12064","SC","South Carolina",38285,"4530895",2022,"greenwood",26052508,7522563,15398794,0,1088314,0,54004633,25569429,940135,19672930,24014989,22552,NA
"12065","OR","Oregon",85507,"4119100",2022,"detroit",52358,52358,0,0,0,0,2455037,2455037,7865,1443055,2308733,201,NA
"12066","NJ","New Jersey",55861,"3432250",2022,"hoboken",530687044,0,127660176,0,576857505,0,530687044,0,5570593,289758241,305512339,60057,NA
"12067","OH","Ohio",82644,"3909064",2022,"broadview heights",42559086,1614753,15502958,70704,2196071,1073013,88642489,39411914,1735946,30578179,35831540,19932,NA
"12068","NJ","New Jersey",108025,"3436000",2022,"jersey city",254536148,254536148,60959025,0,1418603618,0,1542676986,0,209241315,1296820965,1368636430,292754,81958
"12069","OH","Ohio",125157,"3909288",2022,"brook park",41071553,3681417,18805743,72257,5041285,1015883,113830189,8847295,2546858,27355836,31923836,18599,NA
"12070","NJ","New Jersey",1036487,"3438610",2022,"lambertville",25007613,0,3173733,0,7674027,0,25007613,0,0,22501683,22354821,4140,NA
"12071","NJ","New Jersey",1036488,"3440350",2022,"linden",132117039,0,74357365,0,162691023,0,132117039,0,2864264,239151465,247469273,43748,NA
"12072","MI","Michigan",34297,"2659220",2022,"norway",34571744,905840,13017369,0,477805,0,44228379,7754684,216532,10308104,10674498,2836,NA
"12073","NJ","New Jersey",1035879,"3441310",2022,"long branch",168473429,0,23262800,0,0,0,168473429,0,0,130380129,135178654,31657,NA
"12074","OH","Ohio",82659,"3909680",2022,"brunswick",27544276,2690377,17364854,51050,2568420,924988,190335410,114667966,493605,25557589,48165579,35402,NA
"12075","NJ","New Jersey",98076,"3443890",2022,"margate",101270601,0,25263759,0,0,0,101270601,0,2051862,72421663,77968749,5312,NA
"12076","OH","Ohio",82662,"3909792",2022,"bryan",16543346,2564013,6643556,0,545802,1335170,140256316,53430037,2015315,34121840,43319963,8726,NA
"12077","NJ","New Jersey",1035880,"3451210",2022,"new brunswick",327074911,0,0,0,0,0,327074911,0,0,206467696,216473872,55252,NA
"12078","OR","Oregon",85548,"4121050",2022,"dundee",88640,88640,608641,0,0,0,3485958,3485958,0,5071504,6105703,3240,NA
"12079","OR","Oregon",126024,"4121150",2022,"dunes city",79166,27077,52089,0,0,0,1359068,253293,0,473587,595617,1425,NA
"12080","SC","South Carolina",128061,"4532065",2022,"hanahan",28005914,2925923,10256800,0,0,0,60585582,28585520,288511,15647758,18097936,20320,NA
"12081","OR","Oregon",85592,"4122550",2022,"elgin",1590427,0,0,0,0,0,7836027,475861,0,2407791,2637222,1716,NA
"12082","SC","South Carolina",100181,"4532245",2022,"hardeeville",44599060,15826252,10431659,0,0,0,94451246,48494660,1202416,15148953,30217146,7490,NA
"12083","OR","Oregon",85599,"4122800",2022,"elkton",153751,3019,63225,0,0,0,2156233,860973,0,338901,365001,184,NA
"12084","OR","Oregon",85609,"4123500",2022,"enterprise",8859508,0,0,0,0,0,18772593,3687835,0,3253765,3724074,2050,NA
"12085","OR","Oregon",85615,"4123800",2022,"estacada",6849558,1087638,1579429,0,0,0,45839735,16002034,132709,7235527,11930281,4391,NA
"12086","SC","South Carolina",128096,"4532560",2022,"hartsville",34179905,1366097,10197198,0,483413,0,64780095,15586576,376299,20205500,22093037,7441,NA
"12087","OR","Oregon",37565,"4123850",2022,"eugene",327931439,53642431,162984111,0,20625263,3360733,1297039027,446910403,16772674,335474352,420557432,177195,59338
"12088","OR","Oregon",126029,"4124550",2022,"falls city",1038721,17944,244591,0,0,0,1803767,1803767,0,1553654,1644613,1052,NA
"12089","OR","Oregon",85663,"4126650",2022,"fossil",1475953,145,0,0,0,0,5839881,1309797,0,609006,916511,448,NA
"12090","OR","Oregon",85652,"4126200",2022,"forest grove",42488355,5363788,29283822,0,1983168,0,192976444,60940530,1381160,52453348,71503397,26218,NA
"12091","OR","Oregon",85683,"4128200",2022,"gates",455851,19111,0,0,0,0,3949817,738707,0,524966,730672,548,NA
"12092","OR","Oregon",85686,"4128450",2022,"gearhart",3836488,14597,0,0,0,0,13656079,3607559,0,3485263,4509553,1791,NA
"12093","OR","Oregon",85687,"4128650",2022,"gervais",191018,191018,606987,0,0,0,3804491,3804491,0,2336366,3551143,2594,NA
"12094","OR","Oregon",85695,"4129000",2022,"gladstone",17447664,1217742,4715817,0,497138,95807,65368430,26208799,389467,14803483,17542756,12017,NA
"12095","OR","Oregon",85697,"4129350",2022,"glendale",1609541,164208,0,0,0,0,3405427,281739,20050,1225905,1160269,858,NA
"12096","SC","South Carolina",128111,"4539310",2022,"lake city",25958512,3216884,6218099,0,295857,0,54249845,11968114,132321,13069858,16008297,6046,NA
"12097","OR","Oregon",85709,"4129900",2022,"gold beach",11054668,417814,503424,0,125277,31783,42591517,4380724,54981,4500034,4423741,2342,NA
"12098","OR","Oregon",85713,"4129950",2022,"gold hill",1546713,72772,66973,0,0,0,5254732,601358,0,1674668,1727845,1336,NA
"12099","OR","Oregon",85739,"4130650",2022,"grass valley",0,0,0,0,0,0,2240795,579190,0,234557,282446,152,NA
"12100","TN","Tennessee",87880,"4735160",2022,"hohenwald",9542191,409078,NA,1238479,342399,NA,36969834,8706404,NA,9268914,10059752,3667,NA
"12101","MA","Massachusetts",34066,"2519370",2022,"easthampton",106017955,8675839,9914478,0,38355760,0,201385334,34344612,1187135,59995944,76889947,16218,NA
"12102","OR","Oregon",37571,"4131250",2022,"gresham",253260814,36545525,77003641,0,9429565,1425029,1280641018,371090491,10850500,176328367,209867711,114255,66129
"12103","OR","Oregon",65851,"4131600",2022,"haines",871739,55000,0,0,0,0,5809995,461988,3270,662046,649843,373,NA
"12104","OR","Oregon",43613,"4131650",2022,"halfway",451871,19945,0,0,0,0,6496614,465360,0,529126,428670,357,NA
"12105","SC","South Carolina",128205,"4541380",2022,"liberty",4744686,558334,2255417,0,0,0,11087763,4069128,75520,4213749,5288323,3368,NA
"12106","OR","Oregon",85763,"4132050",2022,"happy valley",8767177,3464406,4834320,0,162926,97756,164244973,82007153,305525,22236809,41506516,23741,NA
"12107","OR","Oregon",85792,"4132550",2022,"harrisburg",15068715,624986,818085,0,33013,11267,33521650,14248643,29158,3218356,4679312,3653,NA
"12108","OR","Oregon",85813,"4133550",2022,"heppner",2178938,0,256564,0,0,0,11670393,1963644,0,1832049,4656444,1185,NA
"12109","OK","Oklahoma",125555,"4023450",2022,"elgin",39756,39756,0,0,0,0,5208367,4165963,0,6330487,6316946,3547,NA
"12110","NJ","New Jersey",1036489,"3453490",2022,"north wildwood",97597654,0,12232724,0,21316781,0,97597654,0,870023,51371522,55169083,3623,NA
"12111","NJ","New Jersey",1035881,"3454360",2022,"ocean city",241712933,0,44943882,0,2331901,0,241712933,0,5267136,153123609,159130238,11235,NA
"12112","OK","Oklahoma",125486,"4023500",2022,"elk city",33811571,5181474,2494494,1921434,0,0,165337800,54270370,0,26201472,33484567,11566,NA
"12113","OR","Oregon",37575,"4134100",2022,"hillsboro",359152159,50736518,72999105,0,9496567,1830392,1817946338,85378299,7467992,221183324,341495676,106438,97436
"12114","OR","Oregon",85831,"4134900",2022,"hood river",27891609,2502963,5811009,0,590650,160418,116258440,28748972,780203,19147491,23966027,8313,NA
"12115","SC","South Carolina",128124,"4545115",2022,"mauldin",40371942,4658241,15513971,0,0,0,82165580,32494684,819810,21986515,31460139,24742,NA
"12116","OR","Oregon",85871,"4135450",2022,"hubbard",37984,76332,935505,0,0,0,7075311,7075311,0,2980143,3962995,3430,NA
"12117","OR","Oregon",103167,"4135700",2022,"huntington",521890,0,0,0,0,0,6384627,2066559,0,856192,701813,500,NA
"12118","OR","Oregon",85887,"4136050",2022,"imbler",0,0,0,0,0,0,347041,347041,0,354093,343060,248,NA
"12119","OR","Oregon",85878,"4135800",2022,"idanha",0,11248,0,0,0,0,102325,102325,0,314236,289379,155,NA
"12120","OR","Oregon",85892,"4136150",2022,"independence",46065913,1999488,4299303,0,287148,83673,71222269,15131976,350279,12103142,16601063,9833,NA
"12121","OR","Oregon",85897,"4136400",2022,"ione",495033,0,0,0,0,0,1892131,1138099,0,319068,788102,336,NA
"12122","OR","Oregon",85905,"4136500",2022,"irrigon",9260699,329655,638663,0,11605,0,30495446,6639810,97912,2908607,5832049,2011,NA
"12123","OR","Oregon",85940,"4137000",2022,"jacksonville",3244092,116850,1499685,NA,NA,NA,28359715,9630255,NA,5587369,8541732,3018,NA
"12124","SC","South Carolina",128029,"4550695",2022,"north augusta",137618711,15715158,25154099,NA,NA,NA,285593823,69308696,1178748,44805573,52300389,24427,NA
"12125","OR","Oregon",85944,"4137250",2022,"jefferson",32628,32628,0,0,0,0,6219635,6219635,0,4695436,3810676,3328,NA
"12126","SC","South Carolina",38280,"4550875",2022,"north charleston",488597549,54988438,97576644,0,17710573,0,773307002,292739082,5832399,174494721,205870586,114839,55864
"12127","OR","Oregon",85967,"4137550",2022,"john day",5676975,1858057,584123,0,80972,9676,19015404,2796541,56292,2637755,4987563,1663,NA
"12128","OR","Oregon",85976,"4137650",2022,"johnson",0,0,0,0,0,0,249824,249824,0,172533,224728,539,NA
"12129","OR","Oregon",85977,"4137850",2022,"jordan valley",0,0,0,0,0,0,255728,113479,0,171768,191984,135,NA
"12130","OR","Oregon",126023,"4138000",2022,"junction city",112103,112103,3141473,0,0,73912,21037722,21037722,0,10977657,13604343,6798,NA
"12131","OR","Oregon",86009,"4138500",2022,"keizer",24345804,1837227,9024507,0,1388156,179219,105512876,35960087,880914,29830171,35453996,39364,NA
"12132","OR","Oregon",126033,"4139150",2022,"king city",2475467,218072,620665,0,54014,16006,10700960,4230714,45504,3470279,3662946,5188,NA
"12133","OR","Oregon",37564,"4139700",2022,"klamath falls",54159977,10136959,10408597,0,556069,303332,284181195,43753333,1177171,36359077,43310243,21786,NA
"12134","OR","Oregon",86071,"4140300",2022,"lafayette",0,0,561833,0,0,0,6398727,6398727,0,4476310,6909377,4430,NA
"12135","OR","Oregon",86056,"4140350",2022,"la grande",13875590,2761433,2746590,0,5221358,52671,116302791,36492127,630810,17679098,22140995,13019,NA
