"","state.abb","state.name","id","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","total_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"4680","MS","Mississippi",49080,"28131",2021,"stone county",16199363,11714381,0,1845138,0,0,40752800,18543036,19374718,18336,0,0,51353
"4681","MS","Mississippi",49080,"28131",2022,"stone county",0,0,0,0,0,0,0,21708100,25899861,18336,0,0,51353
"4682","TX","Texas",88087,"48035",2020,"bosque county",12216093,0,0,3030840,928291,0,29550197,11503469,12464764,18226,0,0,56041
"4683","MO","Missouri",81547,"29229",2020,"wright county",0,0,0,0,0,0,0,8175550,9386806,18187,4068,0.223663954255553,41748
"4684","MO","Missouri",81547,"29229",2021,"wright county",0,0,0,0,0,0,0,8884721,9310262,18187,4068,0.223663954255553,41748
"4685","GA","Georgia",48792,"13019",2021,"berrien county",4630144,0,0,487691,0,0,0,14438826,16890939,18166,4844,0.266740088105727,46404
"4686","GA","Georgia",48792,"13019",2022,"berrien county",6198763,0,0,2182327,0,0,30781468,17288646,19793275,18166,4844,0.266740088105727,46404
"4687","PA","Pennsylvania",87470,"42093",2020,"montour county",3136660,112267,0,0,0,0,0,12063530,12818211,18145,8291,0.45715703573004,68053
"4688","PA","Pennsylvania",87470,"42093",2021,"montour county",4079261,0,0,0,686590,0,0,10031221,13953620,18145,8291,0.45715703573004,68053
"4689","PA","Pennsylvania",87470,"42093",2022,"montour county",4030286,1787207,0,0,0,0,20277202,10657073,12823121,18145,8291,0.45715703573004,68053
"4690","MO","Missouri",119562,"29003",2020,"andrew county",0,0,0,0,0,0,0,11001054,12447460,18128,7179,0.39586435070306,63665
"4691","MO","Missouri",119562,"29003",2021,"andrew county",6213088,0,0,0,0,0,0,10598091,12945642,18128,7179,0.39586435070306,63665
"4692","WI","Wisconsin",39867,"55113",2020,"sawyer county",8339584,0,1504431,3256000,2177992,0,0,30369068,30894668,18080,0,0,51748
"4693","WI","Wisconsin",39867,"55113",2021,"sawyer county",10879980,0,1783230,5075250,4208595,0,0,28133936,32583728,18080,0,0,51748
"4694","WI","Wisconsin",39867,"55113",2022,"sawyer county",20396825,0,1699717,7239311,5321264,0,105364346,31416546,33688803,18080,0,0,51748
"4695","GA","Georgia",111291,"13011",2021,"banks county",3020154,165378,0,792332,0,0,0,24703511,32679793,18037,797,0.0441918491821458,60485
"4696","GA","Georgia",111291,"13011",2022,"banks county",7634653,32094,0,2593051,0,0,100701601,29103652,35436320,18037,797,0.0441918491821458,60485
"4697","GA","Georgia",105196,"13025",2022,"brantley county",2998292,0,0,1194343,0,0,52670746,16125693,20183686,18021,122,0.00676987958492869,48076
"4698","VA","Virginia",230444,"51175",2020,"southampton county",70666280,5459813,612608,2476866,0,67621,0,38253311,40503397,18001,316,0.0175594576572572,57965
"4699","VA","Virginia",230444,"51175",2021,"southampton county",81070123,6980690,616742,1064415,0,0,0,42702832,43717983,18001,316,0.0175594576572572,57965
"4700","VA","Virginia",230444,"51175",2022,"southampton county",87601066,299479,451481,4155677,0,169922,121927825,41602177,42106867,18001,316,0.0175594576572572,57965
"4701","KY","Kentucky",105734,"21207",2020,"russell county",0,0,0,0,0,0,0,13425362,12252098,17990,0,0,40454
"4702","KY","Kentucky",105734,"21207",2021,"russell county",0,0,0,0,0,0,0,12061200,14414347,17990,0,0,40454
"4703","KY","Kentucky",105734,"21207",2022,"russell county",0,0,0,31734,0,0,NA,12961981,14138873,17990,0,0,40454
"4704","MI","Michigan",77751,"26019",2020,"benzie county",15490364,9197052,0,1110290,0,0,0,25646515,26406514,17973,2603,0.144852531997774,67924
"4705","MI","Michigan",77751,"26019",2021,"benzie county",9773004,7255875,0,2283344,0,0,0,14433960,15449366,17973,2603,0.144852531997774,67924
"4706","MI","Michigan",77751,"26019",2022,"benzie county",11400271,6725447,0,4381974,0,0,29915035,15708777,15254962,17973,2603,0.144852531997774,67924
"4707","FL","Florida",96412,"12079",2020,"madison county",26341179,18739479,0,1344007,0,0,0,27191136,27084462,17970,0,0,43444
"4708","FL","Florida",96412,"12079",2021,"madison county",14181103,5577198,0,3699733,0,0,0,28120516,29823290,17970,0,0,43444
"4709","FL","Florida",96412,"12079",2022,"madison county",25527233,15853041,0,5152651,0,0,85032086,29053512,29967236,17970,0,0,43444
"4710","AR","Arkansas",96131,"05053",2020,"grant county",594918,4546622,0,594918,0,0,0,8469063,9968668,17966,4710,0.262278650183762,67088
"4711","AR","Arkansas",96131,"05053",2021,"grant county",542542,1184848,0,542542,0,0,0,9819439,12638050,17966,4710,0.262278650183762,67088
"4712","TN","Tennessee",197464,"47091",2020,"johnson county",9742846,0,493740,402652,2153146,0,0,11183567,12519808,17950,0,0,42230
"4713","TN","Tennessee",197464,"47091",2021,"johnson county",10769217,2105,625168,2299591,1045826,0,0,11672216,13572286,17950,0,0,42230
"4714","TN","Tennessee",197464,"47091",2022,"johnson county",11486166,0,523276,912719,2706427,0,40771159,12186163,15265351,17950,0,0,42230
"4715","NC","North Carolina",36500,"37015",2020,"bertie county",64288365,3960537,21461181,2015623,19019,0,0,30120149,30664489,17934,0,0,41280
"4716","NC","North Carolina",36500,"37015",2021,"bertie county",63344069,5157159,22335760,1719012,20150,0,0,32105872,34733402,17934,0,0,41280
"4717","NC","North Carolina",36500,"37015",2022,"bertie county",52721578,2378759,16307679,2026329,16621,0,74309594,31574658,32506736,17934,0,0,41280
"4718","MI","Michigan",79275,"26079",2020,"kalkaska county",9678979,6711113,882594,1873617,0,0,0,12000035,12770691,17928,0,0,57920
"4719","MI","Michigan",79275,"26079",2021,"kalkaska county",11252096,6911014,756149,3379708,0,0,0,12312797,13450920,17928,0,0,57920
"4720","MI","Michigan",79275,"26079",2022,"kalkaska county",16641162,10957580,528135,4884961,0,0,31556581,14649042,14500371,17928,0,0,57920
"4721","TN","Tennessee",197525,"47171",2020,"unicoi county",22511175,0,0,353007,537993,0,0,16511468,13873948,17924,8705,0.485553324408746,44971
"4722","TN","Tennessee",197525,"47171",2021,"unicoi county",21875460,0,0,2115025,1285117,0,0,12037162,15645807,17924,8705,0.485553324408746,44971
"4723","TN","Tennessee",197525,"47171",2022,"unicoi county",21485523,0,129699,3411794,2556372,0,35279820,12348926,16121942,17924,8705,0.485553324408746,44971
"4724","NY","New York",43189,"36097",2020,"schuyler county",71745606,13382817,40425790,5718733,0,0,0,46457082,44945018,17894,0,0,57706
"4725","NY","New York",43189,"36097",2021,"schuyler county",52727992,50949,33508334,7003969,0,0,0,43792489,50635763,17894,0,0,57706
"4726","NY","New York",43189,"36097",2022,"schuyler county",45802773,0,25107490,8462589,4308962,0,83135933,46046727,56042901,17894,0,0,57706
"4727","TX","Texas",129447,"48503",2020,"young county",4366521,0,77297,335936,18565760,0,0,11312476,12950656,17867,8585,0.480494766888677,53715
"4728","TX","Texas",129447,"48503",2021,"young county",6590487,295494,72452,2302674,0,0,0,10860264,12593026,17867,8585,0.480494766888677,53715
"4729","TN","Tennessee",197454,"47075",2020,"haywood county",19734432,0,0,1284098,1406900,0,0,18133585,21455269,17862,9621,0.538569189431258,42634
"4730","FL","Florida",69135,"12041",2020,"gilchrist county",22818524,18771850,139976,1266498,0,0,0,27723130,25510572,17862,0,0,52168
"4731","TN","Tennessee",197454,"47075",2021,"haywood county",18951126,0,0,2141459,1331725,0,0,17970772,21780544,17862,9621,0.538569189431258,42634
"4732","FL","Florida",69135,"12041",2021,"gilchrist county",10725082,5248614,167883,2859566,0,0,0,19879281,23548054,17862,0,0,52168
"4733","TN","Tennessee",197454,"47075",2022,"haywood county",17803819,0,0,3708420,3952843,0,61422910,19027851,22952684,17862,9621,0.538569189431258,42634
"4734","FL","Florida",69135,"12041",2022,"gilchrist county",18074909,14640714,215822,1176349,0,0,49284738,22287965,28048063,17862,0,0,52168
"4735","NC","North Carolina",36496,"37011",2020,"avery county",24338968,3696525,4743216,2245573,56758,0,0,32284738,37440330,17812,0,0,48470
"4736","NC","North Carolina",36496,"37011",2021,"avery county",26231387,5383284,5814786,2395530,80174,0,0,36254438,42747431,17812,0,0,48470
"4737","NC","North Carolina",36496,"37011",2022,"avery county",20435630,2504748,5574981,901183,65097,0,87207298,34141809,45725633,17812,0,0,48470
"4738","VA","Virginia",1035631,"51101",2020,"king william county",32764207,1292789,524947,2434255,0,0,0,35731589,35334495,17811,0,0,79378
"4739","VA","Virginia",1035631,"51101",2021,"king william county",31892270,1698470,573608,3161093,0,0,0,39060001,38175616,17811,0,0,79378
"4740","VA","Virginia",1035631,"51101",2022,"king william county",42909408,0,386925,5511398,1372030,0,67175472,38725379,39365790,17811,0,0,79378
"4741","WA","Washington",45165,"53055",2020,"san juan county",0,5125828,15065755,0,1198410,0,0,55968247,66560065,17789,3542,0.199123004272543,71678
"4742","WA","Washington",45165,"53055",2021,"san juan county",0,1182179,11796426,0,0,0,0,60715852,83103865,17789,3542,0.199123004272543,71678
"4743","SD","South Dakota",128272,"46065",2020,"hughes county",0,0,0,0,9913,0,0,18586270,29745939,17774,12670,0.713200112580918,72724
"4744","TX","Texas",54580,"48133",2020,"eastland county",3462951,1429018,482327,1119542,0,0,0,12478212,12396161,17733,0,0,47526
"4745","TX","Texas",54580,"48133",2021,"eastland county",5454121,2001809,546956,2467931,0,0,0,13505172,12982507,17733,0,0,47526
"4746","TX","Texas",54580,"48133",2022,"eastland county",4843840,0,546726,3948540,1137877,0,17250379,13279983,14922055,17733,0,0,47526
"4747","IA","Iowa",42681,"19059",2020,"dickinson county",21852464,2895987,203626,1625578,0,0,0,16917421,28608431,17704,12956,0.731853358187878,67949
"4748","IA","Iowa",42681,"19059",2021,"dickinson county",21854222,3715824,224435,2848743,0,0,0,17187661,25507271,17704,12956,0.731853358187878,67949
"4749","IA","Iowa",42681,"19059",2022,"dickinson county",18886222,0,279297,5390299,1321505,0,125222456,16778823,28814392,17704,12956,0.731853358187878,67949
"4750","TX","Texas",129357,"48051",2020,"burleson county",7575173,152453,2531369,1399485,0,0,30001835,14317100,17887671,17642,0,0,57469
"4751","TX","Texas",129357,"48051",2021,"burleson county",10004694,597171,2742898,2682164,0,0,36668998,15084861,19889109,17642,0,0,57469
"4752","TX","Texas",129357,"48051",2022,"burleson county",9137719,0,1494824,3320911,2217412,0,44019728,16499760,21234990,17642,0,0,57469
"4753","IL","Illinois",72307,"17067",2020,"hancock county",1545944,0,0,1295068,0,0,0,11809267,12918005,17621,2814,0.159704880817253,56700
"4754","IL","Illinois",72307,"17067",2021,"hancock county",1445554,0,0,1311308,1949225,0,0,12257289,15885351,17621,2814,0.159704880817253,56700
"4755","IL","Illinois",72307,"17067",2022,"hancock county",1053352,0,0,917455,5352376,0,32232852,10579394,14693873,17621,2814,0.159704880817253,56700
"4756","NE","Nebraska",81877,"31159",2020,"seward county",0,0,0,0,0,0,0,17416265,17071233,17608,7473,0.424385257538759,75305
"4757","NE","Nebraska",81877,"31159",2021,"seward county",0,0,0,0,0,0,0,19179750,23234367,17608,7473,0.424385257538759,75305
"4758","NE","Nebraska",81877,"31159",2022,"seward county",0,0,0,0,0,0,23313506,19487238,24539533,17608,7473,0.424385257538759,75305
"4759","VA","Virginia",230400,"51141",2020,"patrick county",45138694,4730533,1037532,3027963,0,0,0,26928961,25452650,17604,0,0,46963
"4760","VA","Virginia",230400,"51141",2021,"patrick county",45005047,6041253,1032168,3072534,0,0,0,25575840,29348865,17604,0,0,46963
"4761","VA","Virginia",230400,"51141",2022,"patrick county",40162999,1676804,828228,4418858,0,0,67174829,25871996,30707162,17604,0,0,46963
"4762","MO","Missouri",97980,"29163",2020,"pike county",0,0,0,0,0,0,0,9947118,10590731,17590,0,0,51699
"4763","TN","Tennessee",197499,"47139",2020,"polk county",10172550,0,0,181549,451274,0,0,15560898,15869628,17547,0,0,50863
"4764","TN","Tennessee",197499,"47139",2021,"polk county",10095950,0,0,1745690,585417,0,0,12988701,15846751,17547,0,0,50863
"4765","TN","Tennessee",197499,"47139",2022,"polk county",8912610,0,0,2322933,1631824,0,39122611,13623740,16765418,17547,0,0,50863
"4766","IA","Iowa",113332,"19055",2020,"delaware county",12775192,2764799,542549,1745580,0,0,0,17812968,20074531,17484,4913,0.28093549862763,69767
"4767","IA","Iowa",113332,"19055",2021,"delaware county",13339052,3549382,517001,2944205,0,0,0,18192700,20641477,17484,4913,0.28093549862763,69767
"4768","IA","Iowa",113332,"19055",2022,"delaware county",11034636,0,459551,4642140,1369376,0,86424033,17517970,21011348,17484,4913,0.28093549862763,69767
"4769","TX","Texas",88351,"48287",2020,"lee county",14122825,1130530,7584072,635134,0,0,0,13714917,17530986,17480,0,0,59469
"4770","TX","Texas",88351,"48287",2021,"lee county",15110735,1732712,7976574,725599,0,0,0,14895605,16854077,17480,0,0,59469
"4771","NC","North Carolina",36620,"37131",2020,"northampton county",49948381,5217083,19825186,1937109,26689,0,0,38399448,39067616,17474,2035,0.116478736191403,40524
"4772","NC","North Carolina",36620,"37131",2021,"northampton county",52295136,6421005,20963791,3328099,29324,0,0,40477041,42632699,17474,2035,0.116478736191403,40524
"4773","CO","Colorado",111037,"08093",2020,"park county",11154061,0,0,2040188,0,0,0,29949393,32236251,17395,0,0,84361
"4774","CO","Colorado",111037,"08093",2021,"park county",12271770,0,0,3504965,0,0,0,32845466,35953909,17395,0,0,84361
"4775","CO","Colorado",111037,"08093",2022,"park county",14155166,0,0,6083531,0,0,73160734,34286351,37793893,17395,0,0,84361
"4776","CO","Colorado",31982,"08097",2020,"pitkin county",91884285,0,0,16384518,0,0,0,114911313,128020907,17358,11636,0.670353727387948,96316
"4777","CO","Colorado",31982,"08097",2021,"pitkin county",92769149,0,0,19519470,0,0,0,123765646,142641618,17358,11636,0.670353727387948,96316
"4778","CO","Colorado",31982,"08097",2022,"pitkin county",94610311,0,0,24186057,0,0,563268912,137251171,163055171,17358,11636,0.670353727387948,96316
"4779","TN","Tennessee",197423,"47023",2020,"chester county",11074419,0,224697,60302,1388418,0,0,11486376,12197471,17348,5906,0.340580128020299,51615
"4780","AR","Arkansas",1036034,"05043",2020,"drew county",1093229,4253380,0,1093229,0,0,0,11310145,12720713,17348,7974,0.459596541786744,46572
"4781","TN","Tennessee",197423,"47023",2021,"chester county",9048090,0,265904,58502,1354463,0,0,11411836,14009368,17348,5906,0.340580128020299,51615
"4782","AR","Arkansas",1036034,"05043",2021,"drew county",943094,1201905,0,943094,0,0,0,11839979,15466673,17348,7974,0.459596541786744,46572
"4783","TN","Tennessee",197423,"47023",2022,"chester county",11674629,0,208668,3393257,2799293,0,35348334,11455641,13713348,17348,5906,0.340580128020299,51615
"4784","WI","Wisconsin",39863,"55103",2020,"richland county",31495368,0,909589,2135179,2450352,0,0,36602738,34698492,17302,4924,0.28455848358761,59120
"4785","WI","Wisconsin",39863,"55103",2021,"richland county",31173348,0,1196099,3492233,4816535,0,0,34817616,37827344,17302,4924,0.28455848358761,59120
"4786","WI","Wisconsin",39863,"55103",2022,"richland county",30374218,0,1335631,4540457,6194395,0,83522740,35757696,39170964,17302,4924,0.28455848358761,59120
"4787","NV","Nevada",35509,"32013",2020,"humboldt county",33414003,25047487,3600784,2679256,0,0,0,35715588,36349459,17288,10546,0.610124385305178,77018
"4788","NV","Nevada",35509,"32013",2021,"humboldt county",35965865,25550999,3506201,5083366,0,0,0,37911939,44600548,17288,10546,0.610124385305178,77018
"4789","NV","Nevada",35509,"32013",2022,"humboldt county",30512258,17408338,3740743,7898710,0,0,124055443,34302951,40641598,17288,10546,0.610124385305178,77018
"4790","AR","Arkansas",103715,"05135",2020,"sharp county",1193988,3541377,0,1193988,0,0,0,15032970,11076919,17280,0,0,39183
"4791","IL","Illinois",74269,"17181",2020,"union county",18628118,698357,2182700,1041089,198896,0,0,12394122,13352122,17243,6068,0.351890512642078,52384
"4792","IL","Illinois",74269,"17181",2021,"union county",18324812,0,2049302,2209991,1990465,0,25203619,11174640,15140481,17243,6068,0.351890512642078,52384
"4793","IL","Illinois",74269,"17181",2022,"union county",17556478,0,1769595,2312936,5498021,0,30683770,11630308,16152954,17243,6068,0.351890512642078,52384
"4794","GA","Georgia",43232,"13075",2021,"cook county",9020020,0,0,2122102,0,0,0,17303901,22195145,17230,7034,0.408265134366475,44995
"4795","GA","Georgia",43232,"13075",2022,"cook county",9480170,0,0,4504697,0,0,50144676,23460512,21192934,17230,7034,0.408265134366475,44995
"4796","GA","Georgia",196488,"13017",2020,"ben hill county",2806691,1442107,0,968381,0,0,0,13058034,15157814,17195,11281,0.656100965453065,39863
"4797","GA","Georgia",196488,"13017",2021,"ben hill county",4582552,1157756,0,2840760,0,0,24262987,13311039,16017136,17195,11281,0.656100965453065,39863
"4798","MT","Montana",120619,"30067",2020,"park county",9357360,4777271,458805,518479,0,0,0,15160178,16710780,17193,9350,0.543889244372055,59113
"4799","MT","Montana",120619,"30067",2021,"park county",11948778,6441786,499479,1635704,0,0,0,16497399,17733332,17193,9350,0.543889244372055,59113
"4800","MT","Montana",120619,"30067",2022,"park county",11302865,4560459,352743,3212941,0,0,48049593,18120462,18943454,17193,9350,0.543889244372055,59113
"4801","AR","Arkansas",110973,"05001",2020,"arkansas county",1248565,3964619,0,1248565,0,0,0,11593538,12742015,17150,8132,0.474196746165957,50928
"4802","AR","Arkansas",110973,"05001",2021,"arkansas county",0,0,0,0,0,0,0,10730647,14450245,17150,8132,0.474196746165957,50928
"4803","AL","Alabama",103456,"01067",2020,"henry county",2323824,811168,0,345093,0,0,0,10331388,11515048,17148,0,0,56389
"4804","IA","Iowa",43110,"19171",2020,"tama county",15121586,3846120,86886,899475,0,0,0,20365126,19008644,17130,5263,0.307149110008754,61660
"4805","IA","Iowa",43110,"19171",2021,"tama county",15328382,4488107,90565,1077185,0,0,0,19573754,27647505,17130,5263,0.307149110008754,61660
"4806","IA","Iowa",43110,"19171",2022,"tama county",11661321,0,84527,2548763,1187588,0,78101285,20414421,24064689,17130,5263,0.307149110008754,61660
"4807","CA","California",44894,"06043",2020,"mariposa county",152738622,52700640,64239818,12730012,0,0,0,93332793,82302870,17128,0,0,60377
"4808","CA","California",44894,"06043",2021,"mariposa county",169916293,56536144,76621530,12588916,0,0,0,87119398,90501656,17128,0,0,60377
"4809","KY","Kentucky",400515,"21161",2020,"mason county",0,0,0,0,0,0,0,16968253,15587647,17121,7963,0.465128504672897,49924
"4810","KY","Kentucky",400515,"21161",2021,"mason county",0,0,0,0,0,0,0,20327923,21664928,17121,7963,0.465128504672897,49924
"4811","MO","Missouri",97949,"29053",2020,"cooper county",0,0,0,0,0,0,0,3742504,3087985,17108,8034,0.469742150499912,56824
"4812","MO","Missouri",97949,"29053",2021,"cooper county",0,0,0,0,0,0,0,10283344,10412762,17108,8034,0.469742150499912,56824
"4813","AR","Arkansas",66861,"05047",2020,"franklin county",743222,4793765,0,743222,0,0,0,12274146,12572069,17101,0,0,47834
"4814","MO","Missouri",119568,"29059",2020,"dallas county",0,0,0,0,0,0,0,6799182,8536865,17070,0,0,46189
"4815","MO","Missouri",119568,"29059",2021,"dallas county",0,0,0,0,0,0,0,8280910,9366181,17070,0,0,46189
"4816","WV","West Virginia",98619,"54065",2021,"morgan county",9214467,1098131,223434,1981646,0,0,0,8428084,8979095,17067,0,0,58460
"4817","IA","Iowa",33299,"19043",2020,"clayton county",5179160,2819386,426923,714494,0,0,0,12072548,18138544,17045,158,0.00927066830956991,56076
"4818","IA","Iowa",33299,"19043",2021,"clayton county",7263997,3639857,454982,2081677,0,0,0,16477206,20002424,17045,158,0.00927066830956991,56076
"4819","IA","Iowa",33299,"19043",2022,"clayton county",5736992,0,524437,4220460,1625909,0,64755225,16080016,19704054,17045,158,0.00927066830956991,56076
"4820","WV","West Virginia",39749,"54041",2021,"lewis county",10981561,1158981,3495905,1624340,0,0,0,8257242,10101323,17028,4430,0.260083367580579,47275
"4821","TX","Texas",88163,"48145",2020,"falls county",0,0,0,0,0,0,0,13294541,13317914,16963,5396,0.318010372465818,46173
"4822","TX","Texas",88163,"48145",2021,"falls county",0,0,0,0,0,0,0,14733689,16270135,16963,5396,0.318010372465818,46173
"4823","TX","Texas",88163,"48145",2022,"falls county",NA,NA,NA,NA,NA,NA,8099348,12610842,14796509,16963,5396,0.318010372465818,46173
"4824","KY","Kentucky",94754,"21079",2020,"garrard county",0,0,0,0,0,0,0,8599190,9248041,16949,0,0,54882
"4825","KY","Kentucky",94754,"21079",2021,"garrard county",0,0,0,0,0,0,0,8366168,9760950,16949,0,0,54882
"4826","KY","Kentucky",94754,"21079",2022,"garrard county",0,0,0,136521,0,0,0,8834070,10563004,16949,0,0,54882
"4827","TX","Texas",88444,"48415",2020,"scurry county",13805566,349804,0,361654,0,0,0,20540852,21402957,16929,11547,0.681963146704465,49727
"4828","TX","Texas",88444,"48415",2021,"scurry county",15770073,1700944,0,2030071,0,0,0,23397330,23526780,16929,11547,0.681963146704465,49727
"4829","TX","Texas",88444,"48415",2022,"scurry county",14915961,0,0,3734587,7052908,0,46865301,18004040,20940205,16929,11547,0.681963146704465,49727
"4830","CO","Colorado",31969,"08051",2020,"gunnison county",45833256,0,0,958187,0,0,0,40789428,43090710,16917,7228,0.427237262087717,63872
"4831","CO","Colorado",31969,"08051",2021,"gunnison county",46595358,0,0,7380121,0,0,0,40074174,59628629,16917,7228,0.427237262087717,63872
"4832","CO","Colorado",31969,"08051",2022,"gunnison county",46954263,0,0,10370622,0,0,185954987,46724233,60335904,16917,7228,0.427237262087717,63872
"4833","KY","Kentucky",400407,"21147",2020,"mccreary county",0,0,0,0,0,0,0,0,0,16887,0,0,32938
"4834","KY","Kentucky",400407,"21147",2021,"mccreary county",0,0,0,0,0,0,0,12094121,14482628,16887,0,0,32938
"4835","KY","Kentucky",400407,"21147",2022,"mccreary county",0,0,0,0,0,0,0,17085958,18087927,16887,0,0,32938
"4836","GA","Georgia",92042,"13241",2020,"rabun county",22378813,2699317,372421,1978480,0,0,0,35529340,44371950,16882,0,0,58463
"4837","GA","Georgia",92042,"13241",2021,"rabun county",22141952,1817121,210334,2986860,0,0,0,28557915,31440372,16882,0,0,58463
"4838","GA","Georgia",92042,"13241",2022,"rabun county",21377156,515489,205127,4365536,0,0,87868974,27966611,34246171,16882,0,0,58463
"4839","IA","Iowa",113339,"19083",2020,"hardin county",23085259,3063089,896569,437969,0,0,0,19968819,21494079,16873,5058,0.299680056878777,58126
"4840","IA","Iowa",113339,"19083",2021,"hardin county",23724682,3982410,940688,409996,0,0,0,19353825,22051652,16873,5058,0.299680056878777,58126
"4841","IA","Iowa",113339,"19083",2022,"hardin county",21378853,0,870746,3182589,1489678,0,87890200,18959465,25225819,16873,5058,0.299680056878777,58126
"4842","IL","Illinois",71899,"17045",2020,"edgar county",3208787,42233,0,642834,0,0,0,12245573,13212755,16868,8316,0.493062966915688,56772
"4843","IL","Illinois",71899,"17045",2021,"edgar county",4330818,0,0,2041713,2090208,0,0,16211728,19258998,16868,8316,0.493062966915688,56772
"4844","IL","Illinois",71899,"17045",2022,"edgar county",15600576,0,0,3744541,5746041,0,55651106,15437187,19669366,16868,8316,0.493062966915688,56772
"4845","IL","Illinois",52958,"17187",2020,"warren county",1084813,598693,0,407721,0,0,0,9546243,10442513,16840,9189,0.545827145827146,61734
"4846","IL","Illinois",52958,"17187",2021,"warren county",2083882,0,0,1994674,1311906,0,0,13550499,14779466,16840,9189,0.545827145827146,61734
"4847","IL","Illinois",52958,"17187",2022,"warren county",4252507,0,0,4177181,3673013,0,35028882,13412305,16983977,16840,9189,0.545827145827146,61734
"4848","AR","Arkansas",31651,"05089",2020,"marion county",757886,0,0,757886,0,0,0,3963173,4490688,16832,0,0,42892
"4849","AR","Arkansas",31651,"05089",2021,"marion county",947577,1235911,0,947577,0,0,0,9448163,12819695,16832,0,0,42892
"4850","AR","Arkansas",96083,"05037",2020,"cross county",823737,3358594,0,823737,0,0,0,15959575,13731676,16830,7564,0.449355432780847,45262
"4851","VA","Virginia",326385,"51029",2020,"buckingham county",45789094,1243009,360765,2921155,0,0,0,26368543,27451903,16830,0,0,54263
"4852","AR","Arkansas",96083,"05037",2021,"cross county",884314,1012516,0,884314,0,0,0,18567103,15542112,16830,7564,0.449355432780847,45262
"4853","VA","Virginia",326385,"51029",2021,"buckingham county",44902073,2448227,377991,3554640,0,0,0,29673929,34020953,16830,0,0,54263
"4854","VA","Virginia",326385,"51029",2022,"buckingham county",39064803,0,274768,2637986,1336731,0,88416528,30348719,29907816,16830,0,0,54263
"4855","SD","South Dakota",128300,"46127",2020,"union county",0,0,0,0,6457,0,0,11163847,13344199,16813,7076,0.420914877163762,87314
"4856","VA","Virginia",230323,"51071",2020,"giles county",38956852,3535731,2214604,2080075,0,0,0,29565275,30231743,16792,0,0,55018
"4857","VA","Virginia",230323,"51071",2021,"giles county",39741194,5018133,1925620,3093756,0,0,0,31126651,33258633,16792,0,0,55018
"4858","VA","Virginia",230323,"51071",2022,"giles county",33586426,1335995,1664177,2618546,0,0,49823277,27737707,34214145,16792,0,0,55018
"4859","AR","Arkansas",96166,"05067",2020,"jackson county",3586487,4209118,0,0,0,0,0,9578822,10974664,16760,5947,0.354938824231573,37815
"4860","AR","Arkansas",96166,"05067",2021,"jackson county",822692,1209185,0,822692,0,0,0,10684689,12584936,16760,5947,0.354938824231573,37815
"4861","FL","Florida",92000,"12029",2020,"dixie county",21899454,18781387,594971,740660,0,0,0,25068765,24947960,16758,0,0,39029
"4862","FL","Florida",92000,"12029",2021,"dixie county",11726213,5256172,597385,4558089,0,0,0,23307591,26765750,16758,0,0,39029
"4863","FL","Florida",92000,"12029",2022,"dixie county",23227045,15561087,425701,4417884,0,0,59130442,27910903,29791431,16758,0,0,39029
"4864","IN","Indiana",112524,"18139",2020,"rush county",0,0,0,0,0,0,0,53399049,53085516,16755,6469,0.386162846227316,60486
"4865","IN","Indiana",112524,"18139",2021,"rush county",0,0,0,0,0,0,0,51281648,59087387,16755,6469,0.386162846227316,60486
"4866","IN","Indiana",112524,"18139",2022,"rush county",0,0,0,0,0,0,0,55691756,58152339,16755,6469,0.386162846227316,60486
"4867","IL","Illinois",71371,"17005",2020,"bond county",2271218,920130,0,691652,533514,0,0,12057918,13000026,16729,6765,0.404484304932735,57287
"4868","IL","Illinois",71371,"17005",2021,"bond county",2542681,257270,0,1596142,2422395,0,0,12366889,14715512,16729,6765,0.404484304932735,57287
"4869","IL","Illinois",71371,"17005",2022,"bond county",3277193,0,0,653443,5035616,0,29151440,11431669,14394898,16729,6765,0.404484304932735,57287
"4870","IL","Illinois",73528,"17147",2020,"piatt county",4396832,0,0,827302,0,0,0,20646555,21462035,16672,5985,0.358963593834343,81583
"4871","IL","Illinois",73528,"17147",2021,"piatt county",6550529,0,0,2386210,2248131,0,0,24252820,30869429,16672,5985,0.358963593834343,81583
"4872","IL","Illinois",73528,"17147",2022,"piatt county",7752009,0,0,3858271,10253626,0,56289835,26609067,35689312,16672,5985,0.358963593834343,81583
"4873","IA","Iowa",113344,"19095",2020,"iowa county",10939422,3434092,478792,817224,0,0,0,22553520,28609488,16663,0,0,66613
"4874","IA","Iowa",113344,"19095",2021,"iowa county",12897220,4502997,519698,2222636,0,0,0,22699096,22491566,16663,0,0,66613
"4875","IA","Iowa",113344,"19095",2022,"iowa county",9568543,0,745393,3825960,1973600,0,74459476,21726215,26028415,16663,0,0,66613
"4876","WI","Wisconsin",39874,"55129",2020,"washburn county",22058166,0,1430010,3476668,1919556,0,0,27931126,31077882,16622,0,0,57536
"4877","WI","Wisconsin",39874,"55129",2021,"washburn county",20039475,0,1851656,2738492,3760746,0,0,27556318,32187568,16622,0,0,57536
"4878","WI","Wisconsin",39874,"55129",2022,"washburn county",18745827,0,2109773,2668633,4933308,0,122009881,31814247,34470721,16622,0,0,57536
